Mean               	Average            	Std dev            	Mimimum            	Maximum            	# Occurances	# Books	Words
0.00000629984754369	0.00001950863371302	0.00003864086746517	0.00000000000000000	0.00023539787213585	 64	120	REPORTS
0.00000629984754369	0.00001654306806094	0.00003973534032561	0.00000000000000000	0.00034190551835507	 62	120	DISCHARGED
0.00000629984754369	0.00001622836403330	0.00003190808069430	0.00000000000000000	0.00026550552251487	 67	120	FINER
0.00000629984754369	0.00001593125074183	0.00002474716150292	0.00000000000000000	0.00013184784758389	 67	120	UNCOMMON
0.00000629984754369	0.00001557281725891	0.00002264502431271	0.00000000000000000	0.00010144780510427	 62	120	RISEN
0.00000629984754369	0.00001492545876500	0.00002011837923852	0.00000000000000000	0.00009743539776719	 69	120	PACKED
0.00000629984754369	0.00001476253968498	0.00002306816378846	0.00000000000000000	0.00012398743593982	 68	120	RIGHTLY
0.00000629984754369	0.00001404545914395	0.00002563881384179	0.00000000000000000	0.00017595851083534	 66	120	CONTRACTED
0.00000629984754369	0.00001276764944283	0.00001995233142555	0.00000000000000000	0.00014472478170679	 65	120	APPROACHES
0.00000629984754369	0.00001240499641882	0.00001842121577212	0.00000000000000000	0.00010146103896104	 66	120	WITHDRAW
0.00000629984754369	0.00001209570574453	0.00001896123845290	0.00000000000000000	0.00010913853317811	 63	120	PILED
0.00000622022069343	0.00005781881240151	0.00027177891274576	0.00000000000000000	0.00290794591591035	 69	120	EXTERNAL
0.00000622022069343	0.00004960420715092	0.00019528445668489	0.00000000000000000	0.00198108067951067	 63	120	SAILORS
0.00000622022069343	0.00003709360819799	0.00010702867014742	0.00000000000000000	0.00100136054421769	 66	120	TRIBE
0.00000622022069343	0.00003487598760439	0.00009193279338536	0.00000000000000000	0.00067159738162033	 63	120	CARVED
0.00000622022069343	0.00002946007727153	0.00006711825898217	0.00000000000000000	0.00045984184725039	 61	120	VENGEANCE
0.00000622022069343	0.00002910469576906	0.00006931080956553	0.00000000000000000	0.00055384331362403	 66	120	VARIETIES
0.00000622022069343	0.00002745175695640	0.00004505975457543	0.00000000000000000	0.00025483295538488	 65	120	ALOUD
0.00000622022069343	0.00002659358231659	0.00007764805740092	0.00000000000000000	0.00077967941417029	 65	120	CHANNEL
0.00000622022069343	0.00002521067484834	0.00006227978023741	0.00000000000000000	0.00050039181623347	 61	120	TIMBER
0.00000622022069343	0.00002411789515682	0.00004016238171758	0.00000000000000000	0.00021025533202394	 61	120	ARRESTED
0.00000622022069343	0.00002206437765888	0.00003513016255583	0.00000000000000000	0.00017964609718854	 64	120	MILL
0.00000622022069343	0.00002162844656931	0.00006010004651346	0.00000000000000000	0.00060817161497208	 62	120	PROJECT
0.00000622022069343	0.00002118323029562	0.00004006728485736	0.00000000000000000	0.00021392662316825	 61	120	EFFECTED
0.00000622022069343	0.00002005823375457	0.00004741672538063	0.00000000000000000	0.00031487312465271	 63	120	DESCENDING
0.00000622022069343	0.00002004298770178	0.00003677613690512	0.00000000000000000	0.00024273022962280	 65	120	TRANSLATED
0.00000622022069343	0.00001930896844597	0.00003659876376483	0.00000000000000000	0.00022205667459385	 68	120	FEEDING
0.00000622022069343	0.00001915373039745	0.00003677136274556	0.00000000000000000	0.00030438311688312	 66	120	ESTIMATE
0.00000622022069343	0.00001897061584244	0.00004405008947836	0.00000000000000000	0.00037437159054444	 61	120	PLAGUE
0.00000622022069343	0.00001853392458631	0.00005839292911184	0.00000000000000000	0.00061491160645657	 63	120	BORDERS
0.00000622022069343	0.00001845758183132	0.00002942546851104	0.00000000000000000	0.00016531658125310	 64	120	LEISURE
0.00000622022069343	0.00001832158778409	0.00003167156569857	0.00000000000000000	0.00016812373907196	 66	120	TRICKS
0.00000622022069343	0.00001695817318201	0.00004523260769921	0.00000000000000000	0.00043918399613518	 64	120	REPETITION
0.00000622022069343	0.00001631733981223	0.00002942806684066	0.00000000000000000	0.00017212033123602	 63	120	PARTICULARS
0.00000622022069343	0.00001628406289249	0.00003213479793947	0.00000000000000000	0.00028866276971928	 68	120	LASTING
0.00000622022069343	0.00001553672027481	0.00004210538066229	0.00000000000000000	0.00043299415457891	 62	120	ENCOURAGE
0.00000622022069343	0.00001489383529892	0.00002767297615629	0.00000000000000000	0.00018168257186024	 63	120	CONCEIVE
0.00000622022069343	0.00001322909047441	0.00002663265826183	0.00000000000000000	0.00019627326144825	 66	120	APPRECIATE
0.00000622022069343	0.00001320859016324	0.00002426851957618	0.00000000000000000	0.00018573551263001	 62	120	ENJOYING
0.00000622022069343	0.00001301058433090	0.00001789870685133	0.00000000000000000	0.00008406186953598	 63	120	YIELDING
0.00000622022069343	0.00001300610158485	0.00001937948604355	0.00000000000000000	0.00012609015446044	 68	120	CONSUMED
0.00000622022069343	0.00001236144063506	0.00001701988777267	0.00000000000000000	0.00008620203768355	 68	120	DEPENDED
0.00000544217687075	0.00004709296895408	0.00010888167679867	0.00000000000000000	0.00083194675540765	 66	120	TINY
0.00000544217687075	0.00004183171867387	0.00008003756273205	0.00000000000000000	0.00048703731455118	 61	120	BILL
0.00000544217687075	0.00003577022072111	0.00007358815885867	0.00000000000000000	0.00043338286280337	 61	120	PARK
0.00000544217687075	0.00002834058332805	0.00010812480520430	0.00000000000000000	0.00113609184405645	 64	120	LADDER
0.00000544217687075	0.00002385863999806	0.00004817666274885	0.00000000000000000	0.00028717801447172	 60	120	SENSATION
0.00000544217687075	0.00002115398540748	0.00003526015467776	0.00000000000000000	0.00016812373907196	 63	120	GIGANTIC
0.00000544217687075	0.00001879894957048	0.00003815012307761	0.00000000000000000	0.00033624747814391	 62	120	AWE
0.00000544217687075	0.00001815097161416	0.00003559118292187	0.00000000000000000	0.00021874316427612	 65	120	FORTUNES
0.00000544217687075	0.00001734459015950	0.00003151727880961	0.00000000000000000	0.00018850649000916	 65	120	DIVIDING
0.00000544217687075	0.00001723014314005	0.00002897240000911	0.00000000000000000	0.00019841597910018	 65	120	AWAKENED
0.00000544217687075	0.00001697901521948	0.00004308689966327	0.00000000000000000	0.00039976645223054	 65	120	REMOVING
0.00000544217687075	0.00001695428834865	0.00002969867951469	0.00000000000000000	0.00014859787292759	 63	120	BOUNDS
0.00000544217687075	0.00001628512345579	0.00002657032035396	0.00000000000000000	0.00015344483658125	 62	120	DEPART
0.00000544217687075	0.00001534502298105	0.00002410116386692	0.00000000000000000	0.00014433138485964	 63	120	JUSTIFIED
0.00000544217687075	0.00001533410754088	0.00002445947431887	0.00000000000000000	0.00012295283529238	 64	120	SWELL
0.00000544217687075	0.00001202864676069	0.00001578972366485	0.00000000000000000	0.00007216569242982	 67	120	GUIDED
0.00000536546891516	0.00004474156119624	0.00009690697991871	0.00000000000000000	0.00046702188634386	 63	120	ALAS
0.00000536546891516	0.00004011244129268	0.00012323714566927	0.00000000000000000	0.00093638076083669	 61	120	ROUTE
0.00000536546891516	0.00003200565093646	0.00006788395821271	0.00000000000000000	0.00041277145456074	 61	120	TRAVELLING
0.00000536546891516	0.00002847246955944	0.00011499215856720	0.00000000000000000	0.00118864840770640	 64	120	SAILING
0.00000536546891516	0.00002694968849043	0.00007847557696553	0.00000000000000000	0.00071298826964537	 64	120	PACK
0.00000536546891516	0.00002531208792619	0.00004094600506782	0.00000000000000000	0.00024764735017335	 62	120	SMOKING
0.00000536546891516	0.00002357300570996	0.00005159141229393	0.00000000000000000	0.00045182305348324	 66	120	BOILING
0.00000536546891516	0.00002277380050868	0.00003533280659126	0.00000000000000000	0.00017504174072279	 62	120	ABUNDANT
0.00000536546891516	0.00002192836881572	0.00004404661142403	0.00000000000000000	0.00030438311688312	 65	120	STOLE
0.00000536546891516	0.00002062504461488	0.00003946169451577	0.00000000000000000	0.00029776739188131	 62	120	IDENTICAL
